,w_star,method,function,N
11571,0.0686785872,Bayesian,7,50
11572,-0.2822465909,Bagging,7,10
11573,-0.2250668149,MLE,7,10
11574,-0.0579428383,SAA,7,10
11575,-0.0634322791,KDE,7,10
11576,-0.09263039810000001,Bayesian,7,10
11577,-0.22098364489999997,Bagging,7,25
11578,-0.28857491949999997,MLE,7,25
11579,-0.1527541711,SAA,7,25
11580,-0.1622813135,KDE,7,25
11581,-0.21019381269999998,Bayesian,7,25
11582,0.0539097729,Bagging,7,50
11583,0.0826427991,MLE,7,50
11584,0.0626727826,SAA,7,50
11585,0.0641732244,KDE,7,50
11586,0.056743912,Bayesian,7,50
11587,-1807465.45818435,Bagging,7,10
11588,0.2887628385,MLE,7,10
11589,0.015029330700000001,SAA,7,10
11590,0.0150684016,KDE,7,10
11591,0.0329065248,Bayesian,7,10
11592,0.1457370949,Bagging,7,25
11593,-0.1152447513,MLE,7,25
11594,0.1488417317,SAA,7,25
11595,0.14949496869999998,KDE,7,25
11596,0.1586070603,Bayesian,7,25
11597,0.0238493911,Bagging,7,50
11598,0.0398230026,MLE,7,50
11599,0.035652604500000004,SAA,7,50
11600,0.0323509246,KDE,7,50
11601,0.0427932842,Bayesian,7,50
11602,-1.6802381212000002,Bagging,7,10
11603,-0.7043381490999999,MLE,7,10
11604,-0.9183407687999999,SAA,7,10
11605,-0.9163373386,KDE,7,10
11606,-0.8234967156999999,Bayesian,7,10
11607,0.1186853516,Bagging,7,25
11608,0.2384060748,MLE,7,25
11609,0.13408400310000002,SAA,7,25
11610,0.13334477039999998,KDE,7,25
11611,0.1239722368,Bayesian,7,25
11612,0.1249405711,Bagging,7,50
11613,0.15555643759999999,MLE,7,50
11614,0.1276587523,SAA,7,50
11615,0.1285041951,KDE,7,50
11616,0.1227078784,Bayesian,7,50
11617,0.0831719752,Bagging,7,10
11618,0.2527683625,MLE,7,10
11619,0.1362270008,SAA,7,10
11620,0.13686446830000001,KDE,7,10
11621,0.1575770475,Bayesian,7,10
11622,-0.0261049887,Bagging,7,25
11623,0.1010821248,MLE,7,25
11624,-0.0066501155000000004,SAA,7,25
11625,-0.0019154233,KDE,7,25
11626,-0.0624845031,Bayesian,7,25
11627,-0.0903555567,Bagging,7,50
11628,-0.145127762,MLE,7,50
11629,-0.0735824217,SAA,7,50
11630,-0.0766835158,KDE,7,50
11631,-0.0885117725,Bayesian,7,50
11632,0.1654425136,Bagging,7,10
11633,0.252836875,MLE,7,10
11634,0.1874816594,SAA,7,10
11635,0.1932717253,KDE,7,10
11636,0.21187622949999999,Bayesian,7,10
11637,0.036617167,Bagging,7,25
11638,0.0380834387,MLE,7,25
11639,0.0408117106,SAA,7,25
11640,0.0394832163,KDE,7,25
11641,0.0460362116,Bayesian,7,25
11642,0.0180072582,Bagging,7,50
11643,0.0293801781,MLE,7,50
11644,0.0356233771,SAA,7,50
11645,0.0346160067,KDE,7,50
11646,0.0358101304,Bayesian,7,50
11647,0.045045214199999996,Bagging,7,10
11648,0.005164347,MLE,7,10
11649,0.0659581753,SAA,7,10
11650,0.0686825362,KDE,7,10
11651,0.078551314,Bayesian,7,10
11652,-0.33030742620000003,Bagging,7,25
11653,-0.3125026382,MLE,7,25
11654,-0.2973487433,SAA,7,25
11655,-0.30846201149999997,KDE,7,25
11656,-0.2724305494,Bayesian,7,25
11657,-0.0185367353,Bagging,7,50
11658,0.052468775499999995,MLE,7,50
11659,-0.007863491700000001,SAA,7,50
11660,-0.0147107707,KDE,7,50
11661,-0.022581151400000003,Bayesian,7,50
11662,-1835709.13751834,Bagging,7,10
11663,-0.37684863609999997,MLE,7,10
11664,-0.35393916799999997,SAA,7,10
11665,-0.349644113,KDE,7,10
11666,-0.493085018,Bayesian,7,10
11667,-0.0230547505,Bagging,7,25
11668,-0.0745751728,MLE,7,25
11669,-0.008761905,SAA,7,25
11670,-0.0041090295,KDE,7,25
11671,-0.011783300600000001,Bayesian,7,25
11672,-0.025835723999999997,Bagging,7,50
11673,-0.0402399914,MLE,7,50
11674,0.0037445883,SAA,7,50
11675,0.00028244450000000003,KDE,7,50
11676,0.0187634774,Bayesian,7,50
11677,0.2187825596,Bagging,7,10
11678,0.2055831024,MLE,7,10
11679,0.24074171579999998,SAA,7,10
11680,0.23722413969999998,KDE,7,10
11681,0.24443825870000002,Bayesian,7,10
11682,0.1469574177,Bagging,7,25
11683,0.1900223118,MLE,7,25
11684,0.15950817,SAA,7,25
11685,0.1588801733,KDE,7,25
11686,0.1571727701,Bayesian,7,25
11687,0.0357178071,Bagging,7,50
11688,0.0008623550999999999,MLE,7,50
11689,0.035469433700000004,SAA,7,50
11690,0.037820177,KDE,7,50
11691,0.0285026234,Bayesian,7,50
11692,-1807465.90889233,Bagging,7,10
11693,0.0754749607,MLE,7,10
11694,0.006481120999999999,SAA,7,10
11695,0.0068274424,KDE,7,10
11696,-0.1067446901,Bayesian,7,10
11697,-0.2546501774,Bagging,7,25
11698,-0.19324896309999998,MLE,7,25
11699,-0.2012330375,SAA,7,25
11700,-0.2037377846,KDE,7,25
11701,-0.1520514558,Bayesian,7,25
11702,0.06543624349999999,Bagging,7,50
11703,0.0660085476,MLE,7,50
11704,0.066100374,SAA,7,50
11705,0.0672553459,KDE,7,50
11706,0.062034367,Bayesian,7,50
11707,-0.057746364800000005,Bagging,7,10
11708,-0.0185927527,MLE,7,10
11709,-0.014471828400000001,SAA,7,10
11710,-0.013971632099999999,KDE,7,10
11711,-0.044551805,Bayesian,7,10
11712,0.0045315749,Bagging,7,25
11713,0.03217247,MLE,7,25
11714,0.0312434571,SAA,7,25
11715,0.0316319564,KDE,7,25
11716,0.013267348,Bayesian,7,25
11717,-0.037240447,Bagging,7,50
11718,-0.0685688429,MLE,7,50
11719,-0.0328096837,SAA,7,50
11720,-0.037449787400000004,KDE,7,50
11721,-0.0314744335,Bayesian,7,50
11722,-0.40109447340000004,Bagging,7,10
11723,-0.2284305729,MLE,7,10
11724,-0.2242649921,SAA,7,10
11725,-0.2120902395,KDE,7,10
11726,-0.2080553861,Bayesian,7,10
11727,-0.10972906210000001,Bagging,7,25
11728,-0.0793694702,MLE,7,25
11729,-0.08367095179999999,SAA,7,25
11730,-0.0876718317,KDE,7,25
11731,-0.08755223529999999,Bayesian,7,25
11732,0.056607120700000006,Bagging,7,50
11733,0.0792021848,MLE,7,50
11734,0.0712618265,SAA,7,50
11735,0.06922184349999999,KDE,7,50
11736,0.0785661438,Bayesian,7,50
11737,-0.0471156679,Bagging,7,10
11738,0.1256745325,MLE,7,10
11739,0.0445035501,SAA,7,10
11740,0.0375973333,KDE,7,10
11741,-0.0254965431,Bayesian,7,10
11742,-1.3990944141,Bagging,7,25
11743,-361493080.41,MLE,7,25
11744,-1.0125846477,SAA,7,25
11745,-1.0057299808,KDE,7,25
11746,-0.8427063890000001,Bayesian,7,25
11747,-0.023499151,Bagging,7,50
11748,-0.025769605600000002,MLE,7,50
11749,-0.0079168739,SAA,7,50
11750,-0.010889061799999999,KDE,7,50
11751,-0.0097959813,Bayesian,7,50
11752,0.0958795051,Bagging,7,10
11753,0.1133057275,MLE,7,10
11754,0.1267656308,SAA,7,10
11755,0.1307947751,KDE,7,10
11756,0.1062441445,Bayesian,7,10
11757,0.053751910199999996,Bagging,7,25
11758,-0.0813042435,MLE,7,25
11759,0.0706621439,SAA,7,25
11760,0.0701683175,KDE,7,25
11761,0.0243065737,Bayesian,7,25
11762,-0.1257190902,Bagging,7,50
11763,-0.0961665931,MLE,7,50
11764,-0.1079413366,SAA,7,50
11765,-0.110976423,KDE,7,50
11766,-0.08829105289999999,Bayesian,7,50
11767,-0.0811387009,Bagging,7,10
11768,-0.0322723994,MLE,7,10
11769,-0.022316318199999997,SAA,7,10
11770,-0.0191255625,KDE,7,10
11771,-0.0115842495,Bayesian,7,10
11772,-0.35809198049999996,Bagging,7,25
11773,-0.1955848016,MLE,7,25
11774,-0.2964721079,SAA,7,25
11775,-0.2909105295,KDE,7,25
11776,-0.3279300041,Bayesian,7,25
11777,-0.0356651361,Bagging,7,50
11778,-0.0214515033,MLE,7,50
11779,-0.018017743200000002,SAA,7,50
11780,-0.0199766374,KDE,7,50
11781,-0.0047323771999999995,Bayesian,7,50
11782,-451661.395036932,Bagging,7,10
11783,-0.24320124,MLE,7,10
11784,-0.21260275469999998,SAA,7,10
11785,-0.2333607796,KDE,7,10
11786,-0.34108506229999996,Bayesian,7,10
11787,-0.176684444,Bagging,7,25
11788,-0.0455598322,MLE,7,25
11789,-0.14118189,SAA,7,25
11790,-0.1358151065,KDE,7,25
11791,-0.1221917817,Bayesian,7,25
11792,-0.0451159796,Bagging,7,50
11793,-0.0134094292,MLE,7,50
11794,-0.0343309895,SAA,7,50
11795,-0.026143583999999997,KDE,7,50
11796,-0.0243764685,Bayesian,7,50
11797,0.1392325773,Bagging,7,10
11798,0.219698449,MLE,7,10
11799,0.14786654529999999,SAA,7,10
11800,0.14676457810000001,KDE,7,10
11801,0.1244747252,Bayesian,7,10
11802,-0.0057720228,Bagging,7,25
11803,0.0019308003,MLE,7,25
11804,0.0201312445,SAA,7,25
11805,0.0153466774,KDE,7,25
11806,-0.0263323488,Bayesian,7,25
11807,0.0349530863,Bagging,7,50
11808,0.0347425019,MLE,7,50
11809,0.04507911269999999,SAA,7,50
11810,0.043743637300000006,KDE,7,50
11811,0.0446304765,Bayesian,7,50
11812,0.1032957488,Bagging,7,10
11813,0.16324391130000002,MLE,7,10
11814,0.1279646567,SAA,7,10
11815,0.1251900642,KDE,7,10
11816,0.1165083269,Bayesian,7,10
11817,-0.0027301867999999997,Bagging,7,25
11818,-0.0465689078,MLE,7,25
11819,-0.0027614609999999998,SAA,7,25
11820,0.0057213704,KDE,7,25
11821,0.036142273100000004,Bayesian,7,25
11822,0.1298049042,Bagging,7,50
11823,0.1374296747,MLE,7,50
11824,0.1329762701,SAA,7,50
11825,0.1360184364,KDE,7,50
11826,0.1409351325,Bayesian,7,50
11827,-0.27577658260000004,Bagging,7,10
11828,0.0128037499,MLE,7,10
11829,-0.0512492408,SAA,7,10
11830,-0.0433413014,KDE,7,10
11831,-0.1240859095,Bayesian,7,10
11832,-0.4085702007,Bagging,7,25
11833,-0.5372050161999999,MLE,7,25
11834,-0.35787637409999995,SAA,7,25
11835,-0.3568203656,KDE,7,25
11836,-0.3450096635,Bayesian,7,25
11837,-0.0198401061,Bagging,7,50
11838,-0.0090756221,MLE,7,50
11839,-0.015641614499999998,SAA,7,50
11840,-0.0148189606,KDE,7,50
11841,-0.0202335485,Bayesian,7,50
11842,0.1730514237,Bagging,7,10
11843,0.2029089168,MLE,7,10
11844,0.1879022673,SAA,7,10
11845,0.1903673303,KDE,7,10
11846,0.21663792780000002,Bayesian,7,10
11847,-0.4054971775,Bagging,7,25
11848,-0.4258326757,MLE,7,25
11849,-0.300123404,SAA,7,25
11850,-0.2988308196,KDE,7,25
11851,-0.2897826033,Bayesian,7,25
11852,-0.1481857209,Bagging,7,50
11853,-0.1203093298,MLE,7,50
11854,-0.1191720308,SAA,7,50
11855,-0.1208719092,KDE,7,50
11856,-0.0828200758,Bayesian,7,50
11857,0.2147303927,Bagging,7,10
11858,0.2785057234,MLE,7,10
11859,0.2251200857,SAA,7,10
11860,0.2282926361,KDE,7,10
11861,0.22390078600000002,Bayesian,7,10
11862,0.1535265819,Bagging,7,25
11863,0.20126147190000002,MLE,7,25
11864,0.16584707699999998,SAA,7,25
11865,0.1640352862,KDE,7,25
11866,0.14015199279999999,Bayesian,7,25
11867,0.08440630910000001,Bagging,7,50
11868,0.1745451297,MLE,7,50
11869,0.09329954380000001,SAA,7,50
11870,0.0935964367,KDE,7,50
11871,0.0970358107,Bayesian,7,50
11872,-0.1538927953,Bagging,7,10
11873,-0.1563386251,MLE,7,10
11874,-0.0730654366,SAA,7,10
11875,-0.0712779792,KDE,7,10
11876,-0.07220818650000001,Bayesian,7,10
11877,-0.19505039780000002,Bagging,7,25
11878,0.0538128305,MLE,7,25
11879,-0.1465896241,SAA,7,25
11880,-0.1362863144,KDE,7,25
11881,-0.1508304277,Bayesian,7,25
11882,0.0395368591,Bagging,7,50
11883,0.0415081009,MLE,7,50
11884,0.0476299607,SAA,7,50
11885,0.0516680366,KDE,7,50
11886,0.0389314252,Bayesian,7,50
11887,-0.1256854408,Bagging,7,10
11888,0.10470745990000001,MLE,7,10
11889,-0.0894101459,SAA,7,10
11890,-0.09669825650000001,KDE,7,10
11891,-0.2346732659,Bayesian,7,10
11892,-0.1135130506,Bagging,7,25
11893,-0.0263351865,MLE,7,25
11894,-0.0782543076,SAA,7,25
11895,-0.0791315818,KDE,7,25
11896,-0.13026011099999998,Bayesian,7,25
11897,-0.220752676,Bagging,7,50
11898,-0.2130373209,MLE,7,50
11899,-0.197447608,SAA,7,50
11900,-0.1945129048,KDE,7,50
11901,-0.1581929828,Bayesian,7,50
11902,-0.14311840210000001,Bagging,7,10
11903,-0.15957023050000002,MLE,7,10
11904,-0.0828598594,SAA,7,10
11905,-0.0887497468,KDE,7,10
11906,-0.0901098741,Bayesian,7,10
11907,-0.048088033200000005,Bagging,7,25
11908,0.06884569230000001,MLE,7,25
11909,-0.0305316885,SAA,7,25
11910,-0.0325921496,KDE,7,25
11911,-0.0442515134,Bayesian,7,25
11912,0.0938344655,Bagging,7,50
11913,0.0604325583,MLE,7,50
11914,0.09608785199999999,SAA,7,50
11915,0.0938571082,KDE,7,50
11916,0.0982680086,Bayesian,7,50
11917,0.0715414793,Bagging,7,10
11918,0.09413830150000001,MLE,7,10
11919,0.08805563699999999,SAA,7,10
11920,0.0863978102,KDE,7,10
11921,0.044524145700000003,Bayesian,7,10
11922,-0.1791354752,Bagging,7,25
11923,-0.0887467607,MLE,7,25
11924,-0.12183209589999999,SAA,7,25
11925,-0.128970651,KDE,7,25
11926,-0.0547139471,Bayesian,7,25
11927,-0.16839377449999998,Bagging,7,50
11928,-0.2619818528,MLE,7,50
11929,-0.1376190327,SAA,7,50
11930,-0.1628283367,KDE,7,50
11931,-0.1292152143,Bayesian,7,50
11932,0.15421779759999998,Bagging,7,10
11933,0.1968488378,MLE,7,10
11934,0.16733459050000002,SAA,7,10
11935,0.1665984699,KDE,7,10
11936,0.1742386224,Bayesian,7,10
11937,-0.11922388980000001,Bagging,7,25
11938,-0.0201184031,MLE,7,25
11939,-0.061000959199999996,SAA,7,25
11940,-0.0657507675,KDE,7,25
11941,-0.0756321606,Bayesian,7,25
11942,0.0670736438,Bagging,7,50
11943,0.0915145008,MLE,7,50
11944,0.0685135494,SAA,7,50
11945,0.0688171321,KDE,7,50
11946,0.09453781789999999,Bayesian,7,50
11947,-5422397.10652174,Bagging,7,10
11948,0.016004131100000003,MLE,7,10
11949,-0.3832011869,SAA,7,10
11950,-0.3772499463,KDE,7,10
11951,-0.2833640912,Bayesian,7,10
11952,-0.0487210157,Bagging,7,25
11953,0.1257432563,MLE,7,25
11954,-0.0136694417,SAA,7,25
11955,-0.0121082557,KDE,7,25
11956,-0.0649563827,Bayesian,7,25
11957,0.0692921665,Bagging,7,50
11958,0.07108780370000001,MLE,7,50
11959,0.0681888209,SAA,7,50
11960,0.0743610225,KDE,7,50
11961,0.0713158439,Bayesian,7,50
11962,-0.3076026778,Bagging,7,10
11963,-0.3207687165,MLE,7,10
11964,-0.2809354402,SAA,7,10
11965,-0.2811490976,KDE,7,10
11966,-0.20505113519999998,Bayesian,7,10
11967,0.0862037728,Bagging,7,25
11968,0.1645705333,MLE,7,25
11969,0.10927028300000001,SAA,7,25
11970,0.11259609849999999,KDE,7,25
11971,0.1359188131,Bayesian,7,25
11972,-0.0045783516,Bagging,7,50
11973,0.0264814025,MLE,7,50
11974,0.0076930984999999995,SAA,7,50
11975,0.012634409499999999,KDE,7,50
11976,-0.028712853599999998,Bayesian,7,50
11977,-0.0691003363,Bagging,7,10
11978,0.17603546879999998,MLE,7,10
11979,0.014441808899999999,SAA,7,10
11980,0.0079741285,KDE,7,10
11981,-0.0067290643,Bayesian,7,10
11982,0.1043031636,Bagging,7,25
11983,0.10929149710000001,MLE,7,25
11984,0.10979888089999999,SAA,7,25
11985,0.108740555,KDE,7,25
11986,0.10636233210000001,Bayesian,7,25
11987,0.0908041924,Bagging,7,50
11988,0.11256859570000001,MLE,7,50
11989,0.0997516667,SAA,7,50
11990,0.1043275559,KDE,7,50
11991,0.0998572012,Bayesian,7,50
11992,0.10824545349999999,Bagging,7,10
11993,0.15450491189999999,MLE,7,10
11994,0.1422058192,SAA,7,10
11995,0.1465529106,KDE,7,10
11996,0.1292444924,Bayesian,7,10
11997,-0.0517883821,Bagging,7,25
11998,0.0073442055,MLE,7,25
11999,-0.014609428999999998,SAA,7,25
12000,-0.0143596824,KDE,7,25
12001,-0.0027330556,Bayesian,7,25
12002,0.1147148367,Bagging,7,50
12003,0.1526963966,MLE,7,50
12004,0.1197513026,SAA,7,50
12005,0.11693991109999999,KDE,7,50
12006,0.1154298662,Bayesian,7,50
12007,-0.671762338,Bagging,7,10
12008,-0.46143953530000004,MLE,7,10
12009,-0.34935927299999997,SAA,7,10
12010,-0.3313079677,KDE,7,10
12011,-0.17558327399999998,Bayesian,7,10
12012,-0.2803036002,Bagging,7,25
12013,-0.0312413502,MLE,7,25
12014,-0.22006039649999998,SAA,7,25
12015,-0.2299004648,KDE,7,25
12016,-0.2341166557,Bayesian,7,25
12017,-0.226589615,Bagging,7,50
12018,-0.21354338050000002,MLE,7,50
12019,-0.2084358509,SAA,7,50
12020,-0.2103305416,KDE,7,50
12021,-0.23538541710000002,Bayesian,7,50
12022,-8319153.21751834,Bagging,7,10
12023,-0.5890380828,MLE,7,10
12024,-0.36009078520000004,SAA,7,10
12025,-0.34960083729999997,KDE,7,10
12026,-0.5024242366,Bayesian,7,10
12027,0.0032633294,Bagging,7,25
12028,0.0837625857,MLE,7,25
12029,0.013138133100000001,SAA,7,25
12030,0.0167468045,KDE,7,25
12031,-0.0321164934,Bayesian,7,25
12032,0.0686516364,Bagging,7,50
12033,-0.026835481499999998,MLE,7,50
12034,0.0740497484,SAA,7,50
12035,0.0668039628,KDE,7,50
12036,0.07375276900000001,Bayesian,7,50
12037,0.1282640068,Bagging,7,10
12038,0.1365463129,MLE,7,10
12039,0.1599447314,SAA,7,10
12040,0.1580622235,KDE,7,10
12041,0.1418769731,Bayesian,7,10
12042,-0.1673564111,Bagging,7,25
12043,-0.10128011619999999,MLE,7,25
12044,-0.1434696895,SAA,7,25
12045,-0.145121409,KDE,7,25
12046,-0.16728421400000001,Bayesian,7,25
12047,-0.1396708375,Bagging,7,50
12048,-0.2642378633,MLE,7,50
12049,-0.1217744254,SAA,7,50
12050,-0.1225967903,KDE,7,50
12051,-0.154090982,Bayesian,7,50
12052,-0.06605385379999999,Bagging,7,10
12053,-0.0190373687,MLE,7,10
12054,-0.021485572999999997,SAA,7,10
12055,-0.0221401171,KDE,7,10
12056,-0.023956893700000002,Bayesian,7,10
12057,-0.1469607497,Bagging,7,25
12058,-0.1257369303,MLE,7,25
12059,-0.12152079019999999,SAA,7,25
12060,-0.1216333768,KDE,7,25
12061,-0.1101609607,Bayesian,7,25
12062,-0.26558697989999996,Bagging,7,50
12063,-0.1137344853,MLE,7,50
12064,-0.22935701530000002,SAA,7,50
12065,-0.2142769159,KDE,7,50
12066,-0.1240133024,Bayesian,7,50
12067,0.1152515939,Bagging,7,10
12068,-0.2019344271,MLE,7,10
12069,0.1364415852,SAA,7,10
12070,0.13326901800000002,KDE,7,10
12071,0.1484780386,Bayesian,7,10
12072,0.0916748926,Bagging,7,25
12073,0.17644588719999998,MLE,7,25
12074,0.1050571283,SAA,7,25
12075,0.1066989043,KDE,7,25
12076,0.0822398532,Bayesian,7,25
12077,-0.058846753499999994,Bagging,7,50
12078,-0.0285736488,MLE,7,50
12079,-0.0403769062,SAA,7,50
12080,-0.0320020126,KDE,7,50
12081,-0.0106319605,Bayesian,7,50
12082,-0.20645987440000002,Bagging,7,10
12083,-0.0936293902,MLE,7,10
12084,-0.0414731355,SAA,7,10
12085,-0.047022140899999995,KDE,7,10
12086,-0.062307740199999996,Bayesian,7,10
12087,0.018842678999999998,Bagging,7,25
12088,-0.16667247470000002,MLE,7,25
12089,0.0411141723,SAA,7,25
12090,0.0339102764,KDE,7,25
12091,0.022180858199999997,Bayesian,7,25
12092,-0.1378058595,Bagging,7,50
12093,-0.1083288106,MLE,7,50
12094,-0.11891608320000001,SAA,7,50
12095,-0.1116910851,KDE,7,50
12096,-0.12338120150000001,Bayesian,7,50
12097,-0.2536274273,Bagging,7,10
12098,-0.20294424100000003,MLE,7,10
12099,-0.13817863689999998,SAA,7,10
12100,-0.1379422445,KDE,7,10
12101,-0.1554271157,Bayesian,7,10
12102,0.11098708480000001,Bagging,7,25
12103,0.09134499880000001,MLE,7,25
12104,0.12624554470000002,SAA,7,25
12105,0.1304372252,KDE,7,25
12106,0.1547096513,Bayesian,7,25
12107,-0.2553384044,Bagging,7,50
12108,-0.2152531987,MLE,7,50
12109,-0.21696328,SAA,7,50
12110,-0.2088490034,KDE,7,50
12111,-0.24331445280000003,Bayesian,7,50
12112,-3614939.28457811,Bagging,7,10
12113,-0.7348022548,MLE,7,10
12114,-0.7242490506999999,SAA,7,10
12115,-0.7130227949,KDE,7,10
12116,-0.8108200091,Bayesian,7,10
12117,0.08600905369999999,Bagging,7,25
12118,-0.1287510741,MLE,7,25
12119,0.09960457560000001,SAA,7,25
12120,0.10396298359999999,KDE,7,25
12121,0.0998216337,Bayesian,7,25
12122,0.0641131539,Bagging,7,50
12123,0.08543112650000001,MLE,7,50
12124,0.0769275878,SAA,7,50
12125,0.077957695,KDE,7,50
12126,0.0776969796,Bayesian,7,50
12127,-1.536083673,Bagging,7,10
12128,0.18295593129999999,MLE,7,10
12129,-0.0707606668,SAA,7,10
12130,-0.0671699837,KDE,7,10
12131,-0.095887203,Bayesian,7,10
12132,-0.13947458529999998,Bagging,7,25
12133,-0.124095949,MLE,7,25
12134,-0.10034636640000001,SAA,7,25
12135,-0.10372558189999999,KDE,7,25
12136,-0.07120904980000001,Bayesian,7,25
12137,-0.012227096699999999,Bagging,7,50
12138,-0.0282548171,MLE,7,50
12139,0.0083178442,SAA,7,50
12140,0.0027552714000000002,KDE,7,50
12141,0.022828176800000002,Bayesian,7,50
12142,-1807465.64468882,Bagging,7,10
12143,-0.5156499456,MLE,7,10
12144,-0.1250524181,SAA,7,10
12145,-0.12427329529999999,KDE,7,10
12146,-0.1061417908,Bayesian,7,10
12147,0.1327266152,Bagging,7,25
12148,0.144158704,MLE,7,25
12149,0.1315946772,SAA,7,25
12150,0.1317910272,KDE,7,25
12151,0.1459743541,Bayesian,7,25
12152,-0.0352162918,Bagging,7,50
12153,-0.1604753275,MLE,7,50
12154,-0.027267556499999998,SAA,7,50
12155,-0.0226562691,KDE,7,50
12156,0.0127724385,Bayesian,7,50
12157,0.031847676899999997,Bagging,7,10
12158,0.2138692236,MLE,7,10
12159,0.1202427323,SAA,7,10
12160,0.1182771356,KDE,7,10
12161,0.1428900522,Bayesian,7,10
12162,-0.21464259,Bagging,7,25
12163,-0.037678975,MLE,7,25
12164,-0.19503460620000002,SAA,7,25
12165,-0.1971291086,KDE,7,25
12166,-0.2000181073,Bayesian,7,25
12167,-0.4389559583,Bagging,7,50
12168,-0.7044839167,MLE,7,50
12169,-0.4008398859,SAA,7,50
12170,-0.3912018683,KDE,7,50
12171,-0.4063838214,Bayesian,7,50
12172,0.1235878502,Bagging,7,10
12173,0.171398105,MLE,7,10
12174,0.1360165372,SAA,7,10
12175,0.1322506385,KDE,7,10
12176,0.10745127980000001,Bayesian,7,10
12177,-0.2814199891,Bagging,7,25
12178,-0.20244345489999999,MLE,7,25
12179,-0.1938037575,SAA,7,25
12180,-0.1885826361,KDE,7,25
12181,-0.1151550418,Bayesian,7,25
12182,0.0198675204,Bagging,7,50
12183,0.0266564969,MLE,7,50
12184,0.027144491200000002,SAA,7,50
12185,0.0245511997,KDE,7,50
12186,0.039759490099999996,Bayesian,7,50
12187,0.070642795,Bagging,7,10
12188,0.12242865160000001,MLE,7,10
12189,0.0872368701,SAA,7,10
12190,0.0845738196,KDE,7,10
12191,0.1088657257,Bayesian,7,10
12192,0.010726663,Bagging,7,25
12193,0.034337712,MLE,7,25
12194,0.0266879941,SAA,7,25
12195,0.0306325443,KDE,7,25
12196,0.0292584363,Bayesian,7,25
12197,-0.1332723148,Bagging,7,50
12198,0.0190194865,MLE,7,50
12199,-0.11791824349999999,SAA,7,50
12200,-0.1198715732,KDE,7,50
12201,-0.1252259325,Bayesian,7,50
12202,0.2495058886,Bagging,7,10
12203,0.2502324593,MLE,7,10
12204,0.2742439859,SAA,7,10
12205,0.274866123,KDE,7,10
12206,0.2348580256,Bayesian,7,10
12207,0.0752217709,Bagging,7,25
12208,0.1185893509,MLE,7,25
12209,0.0855452335,SAA,7,25
12210,0.09322344460000001,KDE,7,25
12211,0.07301268429999999,Bayesian,7,25
12212,0.0137032986,Bagging,7,50
12213,0.0242492351,MLE,7,50
12214,0.0286473698,SAA,7,50
12215,0.027260626899999998,KDE,7,50
12216,0.0394173052,Bayesian,7,50
12217,0.033526575499999996,Bagging,7,10
12218,0.12476939039999999,MLE,7,10
12219,0.1174536543,SAA,7,10
12220,0.1183088304,KDE,7,10
12221,0.0959493627,Bayesian,7,10
12222,0.143786811,Bagging,7,25
12223,0.1994810799,MLE,7,25
12224,0.1600322041,SAA,7,25
12225,0.1704192985,KDE,7,25
12226,0.1340698135,Bayesian,7,25
12227,-0.0045896871999999995,Bagging,7,50
12228,0.0997460845,MLE,7,50
12229,0.0075865039,SAA,7,50
12230,0.0177715676,KDE,7,50
12231,0.035617924700000005,Bayesian,7,50
12232,0.2215997725,Bagging,7,10
12233,0.21031478480000002,MLE,7,10
12234,0.2336812022,SAA,7,10
12235,0.23371870579999998,KDE,7,10
12236,0.2064885168,Bayesian,7,10
12237,-0.20359313989999997,Bagging,7,25
12238,-0.338767582,MLE,7,25
12239,-0.1619521829,SAA,7,25
12240,-0.1728276418,KDE,7,25
12241,-0.1727049668,Bayesian,7,25
12242,-0.0819292281,Bagging,7,50
12243,-0.08455524960000001,MLE,7,50
12244,-0.067960002,SAA,7,50
12245,-0.07962228980000001,KDE,7,50
12246,-0.0739059499,Bayesian,7,50
12247,0.054002230899999996,Bagging,7,10
12248,0.1042496236,MLE,7,10
12249,0.0935253674,SAA,7,10
12250,0.0904852999,KDE,7,10
12251,0.1232360686,Bayesian,7,10
12252,0.041290047,Bagging,7,25
12253,0.2437935973,MLE,7,25
